pincode,city,state,global_cargo_region,is_oda,deliverable,safexpress_is_oda,bluedart_region
847105,Singhia,Bihar,E2,0,1,,EAST
731103,Suri,West Bengal,E2,1,1,,EAST
414004,Ahmednagar,Maharashtra,W2,0,1,0,WEST
480554,Junnardeo,Madhya Pradesh,C2,0,1,,WEST
722176,Bankura,West Bengal,E2,1,1,,EAST
361347,Dwarka,Gujarat,,1,1,,WEST
690528,Kollam,Kerala,S3,1,1,,SOUTH
679562,Chiramanangad,Kerala,S3,1,1,,SOUTH
461446,Itarsi,Madhya Pradesh,C2,0,1,,WEST
500040,Hyderabad,Telangana,S1,0,1,0,SOUTH
624610,Palani,Tamil Nadu,S2,0,1,,SOUTH
522611,Chilakaluripet,Andhra Pradesh,S2,1,1,,SOUTH
788830,Mahur,Assam,NE2,0,1,,
403808,Goa,Goa,W2,0,1,0,WEST
673653,Kozhikode,Kerala,S3,1,1,,SOUTH
277122,Ballia,Uttar Pradesh,N2,0,1,,NORTH
504346,Utnoor,Telangana,S2,1,1,,SOUTH
277305,Ballia,Uttar Pradesh,N2,0,1,,NORTH
784160,Itanagar,Arunachal Pradesh,NE2,0,1,,NE
425003,Jalgaon,Maharashtra,W2,0,1,,WEST
496554,Baramkela,Chhattisgarh,C2,0,1,,WEST
721664,Panskura,West Bengal,E2,0,1,,EAST
760002,Behrampur,Orissa,E2,0,1,,EAST
224001,Ayodhya,Uttar Pradesh,N2,1,1,0,NORTH
680575,Thrissur,Kerala,S3,1,1,0,SOUTH
802217,Sasaram,Bihar,E2,0,1,,EAST
700090,Kolkata,West Bengal,E1,0,1,0,EAST
384272,Patan,Gujarat,,1,1,,WEST
801106,Patna,Bihar,E1,0,1,,EAST
624052,Dindigul,Tamil Nadu,S2,0,1,,SOUTH
458330,Jawad,Madhya Pradesh,C2,0,1,,WEST
496450,Sarangarh,Chhattisgarh,C2,0,1,,WEST
793018,Shillong,Meghalaya,NE2,0,1,,NE
132101,Samalkha,Haryana,N2,1,1,0,NORTH
600051,Chennai,Tamil Nadu,S1,0,1,0,SOUTH
203002,Bulandshahr,Uttar Pradesh,N2,1,1,,NORTH
833222,Barbil,Orissa,E2,0,1,,EAST
673595,Sultan Bathery,Kerala,S3,1,1,,SOUTH
625012,Madurai,Tamil Nadu,S2,0,1,0,SOUTH
828207,Chirkunda,Jharkhand,E2,1,1,,EAST
123302,Rewari,Haryana,N2,0,1,,NORTH
430006,Aurangabad,Maharashtra,W2,1,1,,WEST
412303,Saswad,Maharashtra,W2,0,1,,WEST
586129,Muddebihal,Karnataka,S2,0,1,,SOUTH
638673,Dharapuram,Tamil Nadu,S2,1,1,,SOUTH
829209,Khalari-JR,Jharkhand,E2,0,1,,EAST
250403,Meerut,Uttar Pradesh,N2,0,1,0,NORTH
758040,Barbil,Orissa,E2,1,1,,EAST
785692,Sonari,Assam,NE2,1,1,,
110608,Delhi,Delhi,N1,0,1,0,NORTH
208023,Kanpur,Uttar Pradesh,N2,0,1,0,NORTH
203389,Dibai,Uttar Pradesh,N2,1,1,,NORTH
700066,Kolkata,West Bengal,E1,0,1,0,EAST
184148,Hiranagar,Jammu & Kashmir,,0,1,,
781125,Chhaygaon,Assam,NE2,0,1,0,
182126,Udhampur,Jammu & Kashmir,,1,1,,
144628,Sultanpur Lodhi,Punjab,N2,0,1,,NORTH
393025,Dediapada,Gujarat,,0,1,,WEST
362720,Kodinar,Gujarat,,0,1,,WEST
637213,Velur,Tamil Nadu,S2,0,1,,SOUTH
400017,Mumbai,Maharashtra,W1,0,1,0,WEST
628104,Tirunelveli,Tamil Nadu,S2,1,1,,SOUTH
517417,Punganur,Andhra Pradesh,S2,1,1,,SOUTH
233225,Ghazipur,Uttar Pradesh,N2,0,1,,NORTH
504217,Mancherial,Telangana,S2,0,1,,SOUTH
757092,Bangriposi,Orissa,E2,0,1,,EAST
160036,Mohali,Punjab,N2,0,1,0,NORTH
509410,Hyderabad,Telangana,S1,1,1,,SOUTH
262202,Bisalpur,Uttar Pradesh,N2,0,1,,NORTH
721155,Lutunia,West Bengal,E2,1,1,0,EAST
753014,Cuttack,Orissa,E2,0,1,0,EAST
847235,Jhanjharpur,Bihar,E2,0,1,,EAST
816119,Barharwa,Jharkhand,E2,1,1,,EAST
609811,Mayiladuthurai,Tamil Nadu,S2,1,1,,SOUTH
587117,Mudhol,Karnataka,S2,0,1,,SOUTH
521131,Machilipatnam,Andhra Pradesh,S2,1,1,,SOUTH
841418,Chhapra,Bihar,E2,1,1,,EAST
829208,Khalari-JR,Jharkhand,E2,0,1,,EAST
822131,Hariharganj,Jharkhand,E2,1,1,,EAST
733102,Balurghat,West Bengal,E2,1,1,,EAST
482006,Jabalpur,Madhya Pradesh,C2,0,1,0,WEST
627814,Tenkasi,Tamil Nadu,S2,1,1,,SOUTH
505481,Karim Nagar,Telangana,S2,1,1,,SOUTH
400074,Mumbai,Maharashtra,W1,0,1,0,WEST
623513,Ramanathapuram,Tamil Nadu,S2,0,1,,SOUTH
232331,Ghazipur,Uttar Pradesh,N2,1,1,,NORTH
494224,Bastar,Chhattisgarh,C2,0,1,,WEST
332041,Sikar,Rajasthan,N2,0,1,,NORTH
614702,Thiruthuraipoondi,Tamil Nadu,S2,1,1,,SOUTH
691007,Kollam,Kerala,S3,0,1,0,SOUTH
491444,Khairagarh,Chhattisgarh,C2,0,1,,WEST
313602,Bhatewar,Rajasthan,N2,0,1,,NORTH
563134,Srinivaspur,Karnataka,S2,1,1,,SOUTH
756029,Basta,Orissa,E2,1,1,,EAST
825330,Ramgarh,Jharkhand,E2,0,1,,EAST
532432,Narasannapeta,Andhra Pradesh,S2,0,1,,SOUTH
233227,Ghazipur,Uttar Pradesh,N2,0,1,,NORTH
422204,Nashik,Maharashtra,W2,1,1,,WEST
380022,Ahmedabad,Gujarat,,0,1,0,WEST
622401,Ponnamaravathi,Tamil Nadu,S2,1,1,,SOUTH
151301,Talwandi Sabo,Punjab,N2,0,1,,NORTH
688506,Changanacherry,Kerala,S3,1,1,,SOUTH
752015,Pipili,Orissa,E2,1,1,,EAST
782447,Lumding,Assam,NE2,0,1,,
682313,Kanjiramattom,Kerala,S3,0,1,0,SOUTH
148103,Barnala,Punjab,N2,0,1,,NORTH
797117,Dimapur,Nagaland,NE2,1,1,,NE
491441,Rajnandgaon,Chhattisgarh,C2,0,1,,WEST
322030,Bonli,Rajasthan,N2,0,1,,NORTH
391760,Vadodara,Gujarat,,0,1,0,WEST
712513,Dankuni,West Bengal,E2,0,1,,EAST
682510,Aluva,Kerala,S3,1,1,0,SOUTH
855105,Katihar,Bihar,E2,0,1,,EAST
411048,Pune,Maharashtra,W1,0,1,0,WEST
742189,Plassey,West Bengal,E2,0,1,,EAST
635117,Krishnagiri,Tamil Nadu,S2,1,1,0,SOUTH
389351,Halol,Gujarat,,1,1,,WEST
731130,Suri,West Bengal,E2,1,1,,EAST
627010,Tirunelveli,Tamil Nadu,S2,0,1,,SOUTH
784161,Itanagar,Arunachal Pradesh,NE2,1,1,,NE
756045,Soro,Orissa,E2,1,1,,EAST
110505,Delhi,Delhi,N1,0,1,0,NORTH
678505,Palakkad,Kerala,S3,0,1,,SOUTH
584101,Raichur,Karnataka,S2,1,1,,SOUTH
713218,Durgapur,West Bengal,E2,1,1,,EAST
521323,Gudivada,Andhra Pradesh,S2,1,1,,SOUTH
760005,Behrampur,Orissa,E2,0,1,,EAST
628309,Kovilpatti,Tamil Nadu,S2,1,1,0,SOUTH
574189,Mangalore,Karnataka,S2,0,1,0,SOUTH
629159,Nagercoil,Tamil Nadu,S2,0,1,,SOUTH
284419,Jhansi,Uttar Pradesh,N2,0,1,,NORTH
638661,Dharapuram,Tamil Nadu,S2,1,1,,SOUTH
534451,Jangareddygudem,Andhra Pradesh,S2,0,1,,SOUTH
476554,Morena,Madhya Pradesh,C2,1,1,,WEST
361220,Dhrol,Gujarat,,0,1,,WEST
302012,Jaipur,Rajasthan,N2,0,1,0,NORTH
305922,Beawar,Rajasthan,N2,0,1,,NORTH
516293,Cuddapah,Andhra Pradesh,S2,0,1,,SOUTH
639105,Kulithalai,Tamil Nadu,S2,0,1,,SOUTH
495549,Akaltara,Chhattisgarh,C2,0,1,,WEST
621203,Kulithalai,Tamil Nadu,S2,1,1,,SOUTH
205130,Shikohabad,Uttar Pradesh,N2,0,1,,NORTH
612802,Kumbakonam,Tamil Nadu,S2,0,1,,SOUTH
146116,Hoshiarpur,Punjab,N2,1,1,0,NORTH
443301,Lonar,Maharashtra,W2,0,1,,WEST
585102,Gulbarga,Karnataka,S2,1,1,0,SOUTH
834003,Ranchi,Jharkhand,E2,0,1,0,EAST
583211,Hospet,Karnataka,S2,1,1,,SOUTH
695525,Thiruvananthapuram,Kerala,S3,1,1,,SOUTH
365456,Amreli,Gujarat,,0,1,,WEST
171008,Shimla,Himachal Pradesh,N3,1,1,,NORTH
828209,Dhanbad,Jharkhand,E2,1,1,0,EAST
403003,Goa,Goa,W2,0,1,0,WEST
191121,Srinagar,Jammu & Kashmir,,0,1,,
754289,Kendrapara,Orissa,E2,0,1,,EAST
230127,Patti-UP,Uttar Pradesh,N2,1,1,,NORTH
577233,Shimoga,Karnataka,S2,0,1,,SOUTH
712149,Pandua,West Bengal,E2,1,1,,EAST
441001,Nagpur,Maharashtra,C1,0,1,,WEST
325214,Itawa,Rajasthan,N2,0,1,0,NORTH
642119,Pollachi,Tamil Nadu,S2,1,1,,SOUTH
122008,Gurgaon,Haryana,N1,0,1,0,NORTH
521101,Vijayawada,Andhra Pradesh,S2,0,1,0,SOUTH
629181,Marthandam,Tamil Nadu,S2,0,1,,SOUTH
413725,Shrirampur,Maharashtra,W2,1,1,,WEST
560057,Bangalore,Karnataka,S1,0,1,0,SOUTH
712205,Dankuni,West Bengal,E2,0,1,,EAST
422401,Nashik,Maharashtra,W2,0,1,,WEST
284203,Mauranipur,Uttar Pradesh,N2,0,1,,NORTH
423110,Chandwad,Maharashtra,W2,0,1,,WEST
342801,Kalyanpur-RJ,Rajasthan,N2,1,1,,NORTH
628653,Thisayanvilai,Tamil Nadu,S2,1,1,,SOUTH
627770,Sankarankovil,Tamil Nadu,S2,1,1,0,SOUTH
321406,Weir,Rajasthan,N2,0,1,,NORTH
123027,Mahendragarh-HR,Haryana,N2,0,1,,NORTH
314022,Salumbar,Rajasthan,N2,0,1,,NORTH
331504,Ratangarh,Rajasthan,N2,0,1,,NORTH
631105,Sriperumbudur,Tamil Nadu,S2,0,1,,SOUTH
712414,Tarkeshwar,West Bengal,E2,0,1,,EAST
721303,Kharagpur,West Bengal,E2,1,1,0,EAST
581326,Karwar,Karnataka,S2,1,1,,SOUTH
623004,Karaikudi,Tamil Nadu,S2,0,1,,SOUTH
482007,Jabalpur,Madhya Pradesh,C2,0,1,,WEST
643223,Gudalur,Tamil Nadu,S2,0,1,,SOUTH
271201,Itia Thok,Uttar Pradesh,N2,1,1,,NORTH
571601,Mysore,Karnataka,S2,0,1,,SOUTH
341511,Merta,Rajasthan,N2,0,1,,NORTH
484002,Shahdol,Madhya Pradesh,C2,1,1,0,WEST
173030,Nahan,Himachal Pradesh,N3,1,1,,NORTH
742135,Murshidabad,West Bengal,E2,1,1,,EAST
412108,Pirangut,Maharashtra,W2,0,1,0,WEST
695025,Thiruvananthapuram,Kerala,S3,0,1,0,SOUTH
522509,Guntur,Andhra Pradesh,S2,0,1,,SOUTH
224184,Shahganj,Uttar Pradesh,N2,1,1,0,NORTH
639206,Karur,Tamil Nadu,S2,0,1,,SOUTH
814116,Deoghar,Jharkhand,E2,0,1,,EAST
394210,Surat,Gujarat,,0,1,0,WEST
700024,Kolkata,West Bengal,E1,0,1,0,EAST
535573,Bobbili,Andhra Pradesh,S2,1,1,,SOUTH
627355,Tirunelveli,Tamil Nadu,S2,1,1,,SOUTH
712407,Dankuni,West Bengal,E2,1,1,,EAST
515814,Anantapur,Andhra Pradesh,S2,1,1,,SOUTH
522315,Guntur,Andhra Pradesh,S2,1,1,,SOUTH
695028,Thiruvananthapuram,Kerala,S3,0,1,0,SOUTH
691326,Ayoor,Kerala,S3,1,1,0,SOUTH
211020,Allahabad,Uttar Pradesh,N2,1,1,0,NORTH
571211,Virajpet,Karnataka,S2,0,1,,SOUTH
144042,Nakodar,Punjab,N2,0,1,0,NORTH
508116,Bhuvanagiri,Telangana,S2,1,1,,SOUTH
246488,Chamoli,Uttarakhand,N2,1,1,0,NORTH
723143,Balarampur-WB,West Bengal,E2,1,1,,EAST
400705,Navi mumbai,Maharashtra,W2,0,1,0,WEST
632052,Vellore,Tamil Nadu,S2,0,1,0,SOUTH
248198,Herbertpur,Uttarakhand,N2,0,1,,NORTH
508213,Suryapet,Telangana,S2,1,1,,SOUTH
321614,Kherli,Rajasthan,N2,0,1,0,NORTH
803119,Bihar Sharif,Bihar,E2,0,1,,EAST
781132,Guwahati,Assam,NE1,1,1,,
843117,Aurai,Bihar,E2,0,1,,EAST
305205,Nasirabad,Rajasthan,N2,0,1,0,NORTH
783333,Tamarhat,Assam,NE2,0,1,,
721253,Midnapore,West Bengal,E2,1,1,,EAST
176030,Khundian,Himachal Pradesh,N3,0,1,,NORTH
206002,Etawah,Uttar Pradesh,N2,0,1,,NORTH
581206,Kittur,Karnataka,S2,0,1,,SOUTH
854337,Purnia,Bihar,E2,0,1,,EAST
271861,Balrampur,Uttar Pradesh,N2,0,1,,NORTH
784526,Mangaldoi,Assam,NE2,0,1,,
755009,Chandipur,Orissa,E2,1,1,,EAST
673105,Vadakara,Kerala,S3,0,1,,SOUTH
753003,Cuttack,Orissa,E2,0,1,0,EAST
785107,Teok,Assam,NE2,1,1,,
507209,Wyra,Telangana,S2,1,1,,SOUTH
609404,Mayiladuthurai,Tamil Nadu,S2,1,1,,SOUTH
695615,Thiruvananthapuram,Kerala,S3,0,1,,SOUTH
524004,Nellore,Andhra Pradesh,S2,0,1,,SOUTH
626001,Virudhunagar,Tamil Nadu,S2,1,1,,SOUTH
415313,Islampur,Maharashtra,W2,1,1,,WEST
680641,Thrissur,Kerala,S3,0,1,,SOUTH
227805,Sultanpur,Uttar Pradesh,N2,0,1,,NORTH
123411,Rewari,Haryana,N2,0,1,,NORTH
691012,Kollam,Kerala,S3,0,1,0,SOUTH
805236,Wazirganj,Bihar,E2,0,1,0,EAST
636012,Salem,Tamil Nadu,S2,0,1,0,SOUTH
532264,Sompeta,Andhra Pradesh,S2,1,1,,SOUTH
176033,Nagrota Surian,Himachal Pradesh,N3,0,1,,NORTH
403731,Goa,Goa,W2,0,1,,WEST
311402,Gangapur-RJ,Rajasthan,N2,0,1,,NORTH
331306,Pilani,Rajasthan,N2,1,1,,NORTH
741256,Ranaghat,West Bengal,E2,0,1,,EAST
227304,Lambhua,Uttar Pradesh,N2,0,1,,NORTH
303304,Bandikui,Rajasthan,N2,1,1,,NORTH
638453,Erode,Tamil Nadu,S2,1,1,,SOUTH
251203,Khatauli,Uttar Pradesh,N2,1,1,,NORTH
534437,Eluru,Andhra Pradesh,S2,0,1,,SOUTH
462036,Bhopal,Madhya Pradesh,C2,0,1,,WEST
394517,Surat,Gujarat,,0,1,0,WEST
630206,Karaikudi,Tamil Nadu,S2,0,1,,SOUTH
465337,Shujalpur,Madhya Pradesh,C2,1,1,,WEST
362725,Kodinar,Gujarat,,0,1,,WEST
673103,Vadakara,Kerala,S3,0,1,,SOUTH
560030,Bangalore,Karnataka,S1,0,1,0,SOUTH
524412,Gudur,Andhra Pradesh,S2,0,1,,SOUTH
411050,Pune,Maharashtra,W1,0,1,0,WEST
695602,Kollam,Kerala,S3,1,1,,SOUTH
576221,Kundapura,Karnataka,S2,0,1,,SOUTH
173234,Waknaghat,Himachal Pradesh,N3,0,1,,NORTH
176043,Jahu,Himachal Pradesh,N3,0,1,,NORTH
505472,Husnabad,Telangana,S2,1,1,,SOUTH
233001,Ghazipur,Uttar Pradesh,N2,0,1,,NORTH
621312,Tiruchi,Tamil Nadu,S2,1,1,,SOUTH
225415,Dariyabad,Uttar Pradesh,N2,1,1,,NORTH
506146,Ghanpur,Telangana,S2,1,1,,SOUTH
522426,Macherla,Andhra Pradesh,S2,0,1,,SOUTH
250345,Baraut,Uttar Pradesh,N2,1,1,,NORTH
192129,Anantnag,Jammu & Kashmir,,0,1,,
360560,Porbandar,Gujarat,,1,1,,WEST
758002,Kendujhar,Orissa,E2,1,1,,EAST
382760,Viramgam,Gujarat,,0,1,,WEST
276127,Azamgarh,Uttar Pradesh,N2,1,1,,NORTH
532501,Parvathipuram,Andhra Pradesh,S2,1,1,,SOUTH
185121,Poonch,Jammu & Kashmir,,0,1,,
152101,Giddarbaha,Punjab,N2,1,1,,NORTH
521003,Machilipatnam,Andhra Pradesh,S2,1,1,,SOUTH
600119,Chennai,Tamil Nadu,S1,0,1,0,SOUTH
637501,Salem,Tamil Nadu,S2,0,1,0,SOUTH
743515,Kolkata,West Bengal,E1,0,1,,EAST
303109,Dausa,Rajasthan,N2,0,1,,NORTH
423206,Malegaon,Maharashtra,W2,1,1,,WEST
605756,Thirukoilure,Tamil Nadu,S2,1,1,,SOUTH
180015,Jammu,Jammu & Kashmir,,0,1,0,
627361,Tirunelveli,Tamil Nadu,S2,1,1,0,SOUTH
695605,Kollam,Kerala,S3,0,1,,SOUTH
535213,Bhogapuram,Andhra Pradesh,S2,1,1,,SOUTH
516223,Proddatur,Andhra Pradesh,S2,1,1,,SOUTH
762015,Sonepur-OR,Orissa,E2,0,1,,EAST
134011,Rajpura,Punjab,N2,0,1,0,NORTH
400613,Navi mumbai,Maharashtra,W2,0,1,0,WEST
175143,Manali,Himachal Pradesh,N3,1,1,,NORTH
624007,Tiruchi,Tamil Nadu,S2,0,1,,SOUTH
171003,Shimla,Himachal Pradesh,N3,1,1,,NORTH
395004,Kadodara,Gujarat,,0,1,0,WEST
590008,Belgaum,Karnataka,S2,0,1,0,SOUTH
580011,Hubli,Karnataka,S2,0,1,0,SOUTH
521356,Gudivada,Andhra Pradesh,S2,1,1,,SOUTH
452014,Indore,Madhya Pradesh,C2,0,1,0,WEST
333001,Jhunjhunu,Rajasthan,N2,0,1,,NORTH
679123,Shoranur,Kerala,S3,1,1,,SOUTH
495677,Korba,Chhattisgarh,C2,0,1,0,WEST
303209,Jaipur,Rajasthan,N2,,0,,NORTH
673314,Kozhikode,Kerala,S3,0,1,,SOUTH
229305,Gauriganj,Uttar Pradesh,N2,1,1,,NORTH
412413,Junnar,Maharashtra,W2,1,1,0,WEST
686607,Kottayam,Kerala,S3,1,1,,SOUTH
212503,Soraon,Uttar Pradesh,N2,1,1,,NORTH
766103,Junagarh-OR,Orissa,E2,0,1,,EAST
788931,Umrangso,Assam,NE2,0,1,,
848133,KalyanpurBR,Bihar,E2,0,1,,EAST
785689,Sonari,Assam,NE2,1,1,,
574102,Karkala,Karnataka,S2,1,1,,SOUTH
678104,Palakkad,Kerala,S3,0,1,,SOUTH
630001,Karaikudi,Tamil Nadu,S2,0,1,,SOUTH
683586,Aluva,Kerala,S3,1,1,0,SOUTH
636117,Attur,Tamil Nadu,S2,1,1,,SOUTH
243123,Bareilly,Uttar Pradesh,N2,0,1,0,NORTH
741235,Kalyani,West Bengal,E2,0,1,,EAST
523301,Martur,Andhra Pradesh,S2,0,1,,SOUTH
209101,Akbarpur-UP,Uttar Pradesh,N2,1,1,,NORTH
614809,Pushpavanam,Tamil Nadu,S2,1,1,,SOUTH
146105,Garhshanker,Punjab,N2,1,1,,NORTH
523356,Giddalur,Andhra Pradesh,S2,1,1,,SOUTH
110104,Delhi,Delhi,N1,0,1,0,NORTH
796810,Sangau,Mizoram,NE2,0,1,0,NE
480771,Katangi,Madhya Pradesh,C2,0,1,,WEST
518313,KosigiAP,Andhra Pradesh,S2,1,1,,SOUTH
691533,Ayoor,Kerala,S3,1,1,,SOUTH
515231,Gorantla,Andhra Pradesh,S2,0,1,,SOUTH
712702,Dankuni,West Bengal,E2,0,1,,EAST
769043,Rourkela,Orissa,E2,0,1,,EAST
227202,Lucknow,Uttar Pradesh,N2,0,1,0,NORTH
583204,Hospet,Karnataka,S2,0,1,,SOUTH
334021,Satasar,Rajasthan,N2,1,1,,NORTH
678688,Nenmara,Kerala,S3,1,1,,SOUTH
627954,Sankarankovil,Tamil Nadu,S2,1,1,0,SOUTH
533237,Mandapeta,Andhra Pradesh,S2,0,1,,SOUTH
585287,Shahapur,Karnataka,S2,0,1,,SOUTH
210010,Allahabad,Uttar Pradesh,N2,0,1,0,NORTH
625108,Ponnamaravathi,Tamil Nadu,S2,1,1,,SOUTH
224232,Rajesultanpur,Uttar Pradesh,N2,1,1,,NORTH
363320,Dhrangadhra,Gujarat,,0,1,,WEST
628703,Thisayanvilai,Tamil Nadu,S2,1,1,,SOUTH
110103,Delhi,Delhi,N1,0,1,0,NORTH
627859,Tenkasi,Tamil Nadu,S2,1,1,,SOUTH
345024,Phalsund,Rajasthan,N2,1,1,,NORTH
731242,Morgram,West Bengal,E2,1,1,,EAST
680623,Thrissur,Kerala,S3,0,1,,SOUTH
721434,Contai,West Bengal,E2,1,1,,EAST
144421,Nawanshahr,Punjab,N2,0,1,,NORTH
721161,Lutunia,West Bengal,E2,1,1,,EAST
122230,Gurgaon,Haryana,N1,0,1,,NORTH
743389,Dakshin Barasat,West Bengal,E2,0,1,0,EAST
630002,Karaikudi,Tamil Nadu,S2,0,1,,SOUTH
585305,Chincholi,Karnataka,S2,0,1,,SOUTH
177045,Nadaun,Himachal Pradesh,N3,1,1,,NORTH
400080,Thane,Maharashtra,W2,0,1,0,WEST
204211,Sikandra Rao,Uttar Pradesh,N2,0,1,,NORTH
431807,Bhokar,Maharashtra,W2,1,1,,WEST
473332,Ashok Nagar,Madhya Pradesh,C2,1,1,,WEST
221403,Varanasi,Uttar Pradesh,N2,1,1,0,NORTH
761124,Bhanjanagar,Orissa,E2,1,1,,EAST
221008,Varanasi,Uttar Pradesh,N2,0,1,,NORTH
228120,Lambhua,Uttar Pradesh,N2,0,1,,NORTH
731131,Dubrajpur,West Bengal,E2,0,1,,EAST
174103,Baddi,Himachal Pradesh,N3,0,1,0,NORTH
230404,Pratapgarh,Uttar Pradesh,N2,1,1,,NORTH
515581,Vempalli,Andhra Pradesh,S2,1,1,,SOUTH
520006,Vijayawada,Andhra Pradesh,S2,0,1,0,SOUTH
577451,Shimoga,Karnataka,S2,0,1,,SOUTH
722209,Sonamukhi,West Bengal,E2,0,1,,EAST
416213,Bambavade,Maharashtra,W2,0,1,,WEST
608704,Chidambaram,Tamil Nadu,S2,0,1,,SOUTH
712311,Dankuni,West Bengal,E2,0,1,0,EAST
763004,Semiliguda,Orissa,E2,1,1,,EAST
384445,Viramgam,Gujarat,,0,1,0,WEST
691011,Kollam,Kerala,S3,0,1,0,SOUTH
695608,Pangodu,Kerala,S3,1,1,,SOUTH
361002,Jamnagar,Gujarat,,0,1,0,WEST
828122,Dhanbad,Jharkhand,E2,0,1,,EAST
606123,Nagapattinam,Tamil Nadu,S2,0,1,0,SOUTH
782462,Diphu,Assam,NE2,1,1,,
306602,Kawla,Rajasthan,N2,0,1,,NORTH
122014,Gurgaon,Haryana,N1,0,1,0,NORTH
271127,Colonejganj,Uttar Pradesh,N2,0,1,0,NORTH
207501,Farrukhabad,Uttar Pradesh,N2,0,1,,NORTH
173104,Haripurdhar,Himachal Pradesh,N3,0,1,,NORTH
303305,Bassi,Rajasthan,N2,1,1,,NORTH
175007,Jahu,Himachal Pradesh,N3,0,1,,NORTH
844121,Lalganj-BH,Bihar,E2,1,1,,EAST
577524,Chitradurga,Karnataka,S2,0,1,,SOUTH
621008,Thuraiyur,Tamil Nadu,S2,1,1,,SOUTH
362530,Girgadhada,Gujarat,,0,1,,WEST
782136,Kaliabor,Assam,NE2,1,1,,
507122,Yellandu,Telangana,S2,1,1,,SOUTH
636110,Thuraiyur,Tamil Nadu,S2,1,1,,SOUTH
673024,Kozhikode,Kerala,S3,0,1,0,SOUTH
416704,Rajapur,Maharashtra,W2,0,1,,WEST
306504,Pindwara,Rajasthan,N2,0,1,,NORTH
792103,Namsai,Arunachal Pradesh,NE2,1,1,,NE
722107,Bankura,West Bengal,E2,1,1,,EAST
416019,Kolhapur,Maharashtra,W2,1,1,,WEST
626138,Rajapalayam,Tamil Nadu,S2,0,1,,SOUTH
635111,Krishnagiri,Tamil Nadu,S2,0,1,,SOUTH
560051,Bangalore,Karnataka,S1,0,1,0,SOUTH
465001,Shajapur,Madhya Pradesh,C2,0,1,,WEST
402104,Mangaon,Maharashtra,W2,0,1,,WEST
561228,Gauribidanur,Karnataka,S2,1,1,,SOUTH
629253,Nagercoil,Tamil Nadu,S2,0,1,,SOUTH
515661,Anantapur,Andhra Pradesh,S2,0,1,,SOUTH
225404,Dariyabad,Uttar Pradesh,N2,1,1,,NORTH
679334,chungatra,Kerala,S3,0,1,,SOUTH
604503,Chetpet,Tamil Nadu,S2,1,1,,SOUTH
680594,Pazhayannur,Kerala,S3,1,1,,SOUTH
785623,Golaghat,Assam,NE2,1,1,,
635702,Tiruppattur,Tamil Nadu,S2,1,1,,SOUTH
143515,Sri Hargobindpur,Punjab,N2,0,1,,NORTH
175122,Nagwain,Himachal Pradesh,N3,0,1,,NORTH
393145,Rajpipla,Gujarat,,1,1,,WEST
477445,Lahar,Madhya Pradesh,C2,0,1,,WEST
783336,Gossaigaon,Assam,NE2,1,1,,
500003,Hyderabad,Telangana,S1,0,1,0,SOUTH
228172,Jalalpur,Uttar Pradesh,N2,1,1,,NORTH
573218,Hassan,Karnataka,S2,0,1,,SOUTH
814111,Maheshpur,Jharkhand,E2,1,1,,EAST
403715,Goa,Goa,W2,0,1,,WEST
230001,Pratapgarh,Uttar Pradesh,N2,0,1,,NORTH
362001,Junagadh,Gujarat,,0,1,0,WEST
626143,Rajapalayam,Tamil Nadu,S2,1,1,,SOUTH
172001,Rampur Bushahr,Himachal Pradesh,N3,0,1,,NORTH
385510,Palanpur,Gujarat,,1,1,,WEST
335061,Raisinghnagar,Rajasthan,N2,0,1,,NORTH
695606,Venjaramoodu,Kerala,S3,1,1,,SOUTH
625305,Madurai,Tamil Nadu,S2,0,1,0,SOUTH
441110,Nagpur,Maharashtra,C1,0,1,,WEST
456771,Badnagar,Madhya Pradesh,C2,0,1,,WEST
383341,Ahmedabad,Gujarat,,0,1,,WEST
792130,Khonsa,Arunachal Pradesh,NE2,1,1,,NE
341022,Nagaur,Rajasthan,N2,1,1,,NORTH
415309,Vita,Maharashtra,W2,0,1,,WEST
311407,Shahpura,Rajasthan,N2,0,1,,NORTH
711410,Howrah,West Bengal,E2,1,1,,EAST
231309,Mirzapur,Uttar Pradesh,N2,0,1,,NORTH
388308,Anand,Gujarat,,0,1,0,WEST
461115,Itarsi,Madhya Pradesh,C2,0,1,,WEST
600036,Chennai,Tamil Nadu,S1,0,1,0,SOUTH
516152,Cuddapah,Andhra Pradesh,S2,0,1,,SOUTH
689516,Adoor,Kerala,S3,1,1,,SOUTH
313801,Udaipur,Rajasthan,N2,1,1,,NORTH
581118,Mundgod,Karnataka,S2,0,1,,SOUTH
431810,Kinwat,Maharashtra,W2,1,1,,WEST
522263,Repalle,Andhra Pradesh,S2,1,1,0,SOUTH
144023,Jalandhar,Punjab,N2,0,1,0,NORTH
834010,Ranchi,Jharkhand,E2,0,1,0,EAST
335040,PadampurRJ,Rajasthan,N2,0,1,,NORTH
403705,Goa,Goa,W2,0,1,,WEST
584103,Raichur,Karnataka,S2,1,1,,SOUTH
682013,Aluva,Kerala,S3,0,1,0,SOUTH
609803,Mayiladuthurai,Tamil Nadu,S2,0,1,,SOUTH
620009,Tiruchi,Tamil Nadu,S2,0,1,0,SOUTH
753008,Cuttack,Orissa,E2,0,1,0,EAST
403517,Goa,Goa,W2,0,1,,WEST
